417582,Mr.,Carlton,E,Weisner,M,carlton.weisner@gmail.com,Bernardo Weisner,Mercy Weisner,Gove,4/17/1966,03:08:38 AM,51.32,78,11/20/2006,Q4,H2,2006,11,November,Nov,20,Monday,Mon,10.69,40736,27%,233-57-4088,319-562-6767,Anamosa,Jones,Anamosa,IA,52205,Midwest,ceweisner,YM*eU1SB1eJt
195911,Ms.,Shane,I,Goodwyn,F,shane.goodwyn@gmail.com,Lance Goodwyn,Laverna Goodwyn,Derouen,10/18/1976,04:32:52 PM,40.8,40,7/21/1998,Q3,H2,1998,7,July,Jul,21,Tuesday,Tue,19.03,83550,6%,585-99-3575,210-632-5561,Hunt,Kerr,Hunt,TX,78024,South,sigoodwyn,LR{u>6wzv]
681833,Drs.,Isobel,Y,Finley,F,isobel.finley@yahoo.com,Freddie Finley,Paulene Finley,Bellino,5/23/1990,09:05:22 PM,27.2,48,8/29/2011,Q3,H2,2011,8,August,Aug,29,Monday,Mon,5.92,142872,28%,098-02-0952,219-856-3573,Bluffton,Wells,Bluffton,IN,46714,Midwest,iyfinley,i_T@.lBD&Pfb
372452,Mr.,Monroe,M,Goodyear,M,monroe.goodyear@yahoo.com,Bradley Goodyear,Shemeka Goodyear,Saltzman,4/25/1988,07:10:47 AM,29.28,61,1/1/2017,Q1,H1,2017,1,January,Jan,1,Sunday,Sun,0.57,151617,18%,135-25-0295,210-257-2076,Plano,Collin,Plano,TX,75026,South,mmgoodyear,d|Wghdt!U
466554,Mrs.,Verda,R,Burd,F,verda.burd@gmail.com,Lester Burd,Agustina Burd,Lile,9/14/1960,01:15:14 PM,56.91,48,9/30/2011,Q3,H2,2011,9,September,Sep,30,Friday,Fri,5.83,195255,3%,626-85-5946,480-208-6849,Tucson,Pima,Tucson,AZ,85719,West,vrburd,RhyCvOwwixeMel
186364,Mr.,Angel,X,Bellard,M,angel.bellard@verizon.net,Emmanuel Bellard,Emmy Bellard,Arrellano,1/31/1963,11:20:16 PM,54.53,80,6/16/2015,Q2,H1,2015,6,June,Jun,16,Tuesday,Tue,2.12,44722,1%,280-15-5902,217-670-8325,Russell,Lake,Russell,IL,60075,Midwest,axbellard,IJoFek5xIl<ZP
520588,Ms.,Carolyn,H,Hawker,F,carolyn.hawker@gmail.com,Albert Hawker,Etta Hawker,Lonon,4/25/1962,09:04:56 PM,55.3,49,4/11/2010,Q2,H1,2010,4,April,Apr,11,Sunday,Sun,7.3,145176,9%,303-37-2258,216-643-4257,Murray City,Hocking,Murray City,OH,43144,Midwest,chhawker,XQCftilc
759181,Ms.,Yuki,L,Curnutt,F,yuki.curnutt@gmail.com,Stevie Curnutt,Tess Curnutt,Littlejohn,2/20/1970,04:30:03 PM,47.47,52,10/21/2005,Q4,H2,2005,10,October,Oct,21,Friday,Fri,11.78,47243,25%,002-11-5304,262-853-4862,Star Lake,Vilas,Star Lake,WI,54561,Midwest,ylcurnutt,XB~}8ky4KrT9
708496,Dr.,Nathanial,X,Shire,M,nathanial.shire@gmail.com,Hung Shire,Abigail Shire,Zeringue,11/6/1958,03:58:45 PM,58.76,64,1/28/1980,Q1,H1,1980,1,January,Jan,28,Monday,Mon,37.52,40756,13%,292-15-0306,219-961-0489,Evansville,Vanderburgh,Evansville,IN,47725,Midwest,nxshire,O3l&r<M1
809714,Mr.,Adolph,A,Zambrana,M,adolph.zambrana@aol.com,Carol Zambrana,Nicolle Zambrana,Well,10/21/1959,12:44:43 AM,57.81,63,4/25/1996,Q2,H1,1996,4,April,Apr,25,Thursday,Thu,21.27,191066,9%,517-49-8537,314-990-1767,Keytesville,Chariton,Keytesville,MO,65261,Midwest,aazambrana,a?{N]BB}]8HO
158568,Drs.,Deloras,J,Salo,F,deloras.salo@gmail.com,Eusebio Salo,Cori Salo,Peirce,10/11/1975,09:48:41 AM,41.82,49,5/24/2014,Q2,H1,2014,5,May,May,24,Saturday,Sat,3.18,57590,28%,069-02-6652,231-290-2268,Gobles,Van Buren,Gobles,MI,49055,Midwest,djsalo,7[N*4a4Ob?*]$
210040,Drs.,Katie,B,Strauss,F,katie.strauss@microsoft.com,Ronnie Strauss,Gaylene Strauss,Morvant,5/9/1971,08:24:25 AM,46.25,48,8/7/2000,Q3,H2,2000,8,August,Aug,7,Monday,Mon,16.98,95664,6%,764-29-0919,216-316-3656,Christiansburg,Champaign,Christiansburg,OH,45389,Midwest,kbstrauss,XH4pGF;W
372628,Prof.,Dong,W,Simons,M,dong.simons@yahoo.com,Stan Simons,Sherrell Simons,Rettig,9/3/1981,03:23:26 AM,35.92,60,4/9/2003,Q2,H1,2003,4,April,Apr,9,Wednesday,Wed,14.31,98504,29%,245-99-5410,701-435-3350,Manning,Dunn,Manning,ND,58642,Midwest,dwsimons,3b\:deXjt>YF
878298,Mr.,Marlon,A,Puentes,M,marlon.puentes@shaw.ca,Mike Puentes,Ruth Puentes,Glenn,8/29/1960,12:32:59 AM,56.95,67,11/19/1998,Q4,H2,1998,11,November,Nov,19,Thursday,Thu,18.7,88802,30%,661-22-5705,252-765-4674,Asheville,Buncombe,Asheville,NC,28816,South,mapuentes,r/Ba*KBg4&Y3gB
325428,Mr.,Bart,B,Bojorquez,M,bart.bojorquez@gmail.com,Von Bojorquez,Gia Bojorquez,Tamura,1/29/1974,11:47:57 AM,43.52,82,1/30/1997,Q1,H1,1997,1,January,Jan,30,Thursday,Thu,20.5,191454,14%,446-27-2147,203-326-9520,Hartford,Hartford,Hartford,CT,6140,Northeast,bbbojorquez,xi$l-{fW[?]3F
591621,Mrs.,Sherice,D,Jeans,F,sherice.jeans@hotmail.com,Teodoro Jeans,Angelina Jeans,Lefever,5/24/1988,01:32:31 PM,29.2,60,7/24/2009,Q3,H2,2009,7,July,Jul,24,Friday,Fri,8.02,92864,0%,537-71-9250,209-927-3499,Harbor City,Los Angeles,Harbor City,CA,90710,West,sdjeans,3%48&0+1a
591621,Mrs.,Sherice,D,Jeans,F,sherice.jeans@hotmail.com,Teodoro Jeans,Angelina Jeans,Lefever,5/24/1988,01:32:31 PM,29.2,60,7/24/2009,Q3,H2,2009,7,July,Jul,24,Friday,Fri,8.02,92864,0%,537-71-9250,209-927-3499,Harbor City,Los Angeles,Harbor City,CA,90710,West,sdjeans,3%48&0+1a
591621,Mrs.,Sherice,D,Jeans,F,sherice.jeans@hotmail.com,Teodoro Jeans,Angelina Jeans,Lefever,5/24/1988,01:32:31 PM,29.2,60,7/24/2009,Q3,H2,2009,7,July,Jul,24,Friday,Fri,8.02,92864,0%,537-71-9250,209-927-3499,Harbor City,Los Angeles,Harbor City,CA,90710,West,sdjeans,3%48&0+1a
829485,Dr.,Rob,T,Swoope,M,rob.swoope@gmail.com,Titus Swoope,Rebbeca Swoope,Perrone,1/29/1972,12:17:12 AM,45.53,62,11/9/2009,Q4,H2,2009,11,November,Nov,9,Monday,Mon,7.72,132652,17%,080-02-0094,215-889-9781,Moshannon,Centre,Moshannon,PA,16859,Northeast,rtswoope,lE/^}Clt
829485,Dr.,Rob,T,Swoope,M,rob.swoope@gmail.com,Titus Swoope,Rebbeca Swoope,Perrone,1/29/1972,12:17:12 AM,45.53,62,11/9/2009,Q4,H2,2009,11,November,Nov,9,Monday,Mon,7.72,132652,17%,080-02-0094,215-889-9781,Moshannon,Centre,Moshannon,PA,16859,Northeast,rtswoope,lE/^}Clt
829485,Dr.,Rob,T,Swoope,M,rob.swoope@gmail.com,Titus Swoope,Rebbeca Swoope,Perrone,1/29/1972,12:17:12 AM,45.53,62,11/9/2009,Q4,H2,2009,11,November,Nov,9,Monday,Mon,7.72,132652,17%,080-02-0094,215-889-9781,Moshannon,Centre,Moshannon,PA,16859,Northeast,rtswoope,lE/^}Clt
